encoding,distance_bin,n_tielines,n_system_temperature_groups,mae,rmse,r2,mae_extract,mae_raffinate,group_balanced_mae
linear_quadratic,0-5 K,191,20,0.09679019870094298,0.14800917702574035,0.8137392489056254,0.08060289929372244,0.11297749810816353,0.09154971656680484
linear_quadratic,5-10 K,364,38,0.07650173196116523,0.12107969536460654,0.8524231135280547,0.0747163181856058,0.07828714573672467,0.07690671634960322
linear_quadratic,10-20 K,52,6,0.1291963497933466,0.20984488882216398,0.5862165737601749,0.12607434733460346,0.13231835225208974,0.1308596603130152
linear_quadratic,>20 K,105,8,0.08924230455542408,0.150291667747086,0.839224933395399,0.04332767408020103,0.13515693503064713,0.08890520562081745
