name,importance
mix_node_f0,0.0
mix_node_f1,0.0
mix_node_f2,0.0
mix_node_f3,0.0
mix_node_f4,0.0
mix_node_f5,0.0
mix_node_f6,0.0
mix_node_f7,0.0
mix_node_f8,0.0
mix_node_f9,0.0
mix_node_f10,0.0
mix_node_f11,0.0
mix_node_f12,0.0
mix_node_f13,0.0
mix_node_f14,0.0
